system:index,GEOID10,Year,ndvi_uncultivated,.geo
0000000000000000072e,271230368001,2021,0.5279387706259906,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072f,271230369001,2021,0.516192927305707,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000730,271230306011,2021,0.5248496402865245,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000731,271230306012,2021,0.5913089180167038,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000732,271230313001,2021,0.3830883621743361,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000733,271230314002,2021,0.5520192391198945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000734,271230315002,2021,0.4794779585048625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000735,271230327002,2021,0.48870232868508945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000736,271230326003,2021,0.3694905061993676,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000737,271230326002,2021,0.48649664203563925,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000738,271230305002,2021,0.5446109185926244,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000739,271230345001,2021,0.5568682564446832,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073a,271230310004,2021,0.4764054826973869,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073b,271230350002,2021,0.5630803259019289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073c,271230350001,2021,0.5576150307976928,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073d,271230353001,2021,0.5330878045232428,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073e,271230375005,2021,0.517333658867283,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073f,271230375006,2021,0.5387709565417976,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000740,271230365003,2021,0.5117338925469461,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000741,271230358002,2021,0.6180265456769745,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000742,271230360002,2021,0.4256193039482088,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000743,271230371002,2021,0.5300156194156783,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000744,271230370004,2021,0.5786677820818659,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000745,271230358003,2021,0.5059741182638227,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000746,271230367004,2021,0.5403065403734343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000747,271230367003,2021,0.554063429044447,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000748,271230370001,2021,0.5563200431714003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000749,271230423011,2021,0.543510619019477,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074a,271230411052,2021,0.6123662152552224,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074b,271230414004,2021,0.5922023832918647,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074c,271230406012,2021,0.6791656996887608,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074d,271230411062,2021,0.5703049601971247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074e,271230418003,2021,0.5225859294426239,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074f,271230375004,2021,0.4658997004843499,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000750,271230364004,2021,0.5721522632289449,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000751,271230365004,2021,0.5626116570798917,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000752,271230406011,2021,0.7340313435444068,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000753,271230371004,2021,0.5894540393703722,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000754,271230406033,2021,0.6204929243831968,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000755,271230307025,2021,0.5018458460008565,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000756,271230307021,2021,0.6536662599776106,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000757,271230310001,2021,0.4650660866786914,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000758,271230345003,2021,0.5656658134179038,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000759,271230307031,2021,0.5277763740298075,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075a,271230316002,2021,0.46799883325654834,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075b,271230427003,2021,0.6127290975620805,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075c,271230318013,2021,0.5435482932521949,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075d,271230374033,2021,0.6661457577420856,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075e,271230374032,2021,0.553532607714412,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075f,271230425042,2021,0.637902803271248,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000760,271230423021,2021,0.5672317249035322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000761,271230423025,2021,0.4962787691477086,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000762,271230316004,2021,0.5485389614062571,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000763,271230303004,2021,0.5456257664057044,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000764,271630704051,2021,0.6922980808535045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000765,271630704063,2021,0.6403358266230355,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000766,271630704052,2021,0.6552255253731761,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000767,271630707031,2021,0.630356577458403,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000768,271630707012,2021,0.6577025818940445,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000769,271630707013,2021,0.7024723183407613,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076a,271630707032,2021,0.5434068246531234,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076b,271630704034,2021,0.70194401476705,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076c,271630709111,2021,0.6569876522401203,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076d,271630709063,2021,0.5673944270697822,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076e,271630709061,2021,0.5862959862088128,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076f,271630709062,2021,0.5643326101586322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000770,271630709113,2021,0.6150669432876751,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000771,271630709091,2021,0.6234566899524673,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000772,271630709093,2021,0.6214367724263654,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000773,271630709122,2021,0.5774224303676251,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000774,271630707041,2021,0.5400637227643449,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000775,271630708011,2021,0.4275497082005654,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000776,271630709114,2021,0.6442531860922651,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000777,271630710123,2021,0.5699201021953598,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000778,271630710181,2021,0.6408875580190119,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000779,271630710141,2021,0.583782606909902,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077a,271630710161,2021,0.6431329126974578,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077b,271630712072,2021,0.674129682616379,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077c,271630710103,2021,0.40933385843698267,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077d,271630710112,2021,0.6166200456921181,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077e,271630710152,2021,0.6315918640130241,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077f,271630710121,2021,0.6151102770289294,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000780,271630710142,2021,0.6247433170607334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000781,271630710132,2021,0.6069793563817705,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000782,271630710122,2021,0.527558635024316,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000783,271630710162,2021,0.6136902430913214,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000784,271630710151,2021,0.6195503143703968,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000785,271630710133,2021,0.5934997943061692,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000786,271630710153,2021,0.5306405957979824,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000787,271630710182,2021,0.6127396971918925,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000788,271630714003,2021,0.6245113378030143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000789,271630714004,2021,0.5005601870901955,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078a,271630714002,2021,0.444759345844637,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078b,271630702052,2021,0.7498393903378863,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078c,271630702062,2021,0.740653582582738,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078d,271630709074,2021,0.5534383388413112,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078e,271630711022,2021,0.7381768346644815,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078f,271630701034,2021,0.49833283051366367,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000790,271630702063,2021,0.7401153381838519,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000791,271630702041,2021,0.7059260956114901,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000792,271630709072,2021,0.5905397684351805,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000793,271630705024,2021,0.5299430240885199,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000794,271630712062,2021,0.5834131538859468,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000795,271630712091,2021,0.6330498466225222,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000796,271630709121,2021,0.5504817464601982,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000797,271630709112,2021,0.6047513125086506,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000798,271630712073,2021,0.5981742593530525,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000799,271630710111,2021,0.6501853674981679,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079a,271630710101,2021,0.5729707519240608,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079b,271630710102,2021,0.6091036358811658,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079c,271630712063,2021,0.5863098220296734,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079d,271630712093,2021,0.6029281279583923,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079e,271630711023,2021,0.7087303677963924,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079f,271630709101,2021,0.5784922655104463,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a0,271630711011,2021,0.604417042021937,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a1,271630707042,2021,0.634083983535619,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a2,271630712071,2021,0.6224171650762819,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a3,271630702031,2021,0.6527924356302734,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a4,271630710033,2021,0.5379298203071731,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a5,271630701061,2021,0.6595566866489658,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a6,271630701053,2021,0.7307141468812369,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a7,271630702032,2021,0.7091066541800423,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a8,271630706023,2021,0.5939858063781576,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a9,271630710171,2021,0.5758942740872908,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007aa,271630705021,2021,0.6740739142295387,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ab,271630707011,2021,0.6290169405381708,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ac,271630704041,2021,0.7270161580932162,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ad,271630701041,2021,0.617048701372335,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ae,271630712083,2021,0.547521219463527,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007af,271630711012,2021,0.6702739550358211,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b0,271630713001,2021,0.5297623682676575,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b1,271630701052,2021,0.6703395596652063,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b2,271630701062,2021,0.7300609462588167,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b3,271630702042,2021,0.6407429285971896,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b4,271630704062,2021,0.6455495305912263,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b5,271630701031,2021,0.6335571864505802,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b6,271630701032,2021,0.5192730531689604,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b7,271630703012,2021,0.7313791052417984,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b8,271630704031,2021,0.7047956832323626,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b9,271630701033,2021,0.4801683104579096,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ba,271630710031,2021,0.6032816168920887,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bb,271630710032,2021,0.6407338544812146,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bc,271630703044,2021,0.6574371629769439,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bd,271630708021,2021,0.584886526948077,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007be,271630709092,2021,0.56840827479039,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bf,271630701051,2021,0.6875412424215281,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c0,271630704061,2021,0.6321453722555752,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c1,271630703032,2021,0.6242921010964217,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c2,271630704033,2021,0.7175370805889877,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c3,271630704032,2021,0.7130005983158909,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c4,271630702061,2021,0.7209603095909759,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c5,271630703011,2021,0.7197243998234115,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c6,271630703043,2021,0.6196302634915127,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c7,271630703045,2021,0.6452413306884364,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c8,271630710011,2021,0.581057032710931,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c9,271630713002,2021,0.5869390440890175,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ca,271630710062,2021,0.5480871636998331,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cb,271630706012,2021,0.49965008145095846,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cc,271630712061,2021,0.6252594143225286,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cd,271630709073,2021,0.6464492106193683,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ce,271630701063,2021,0.7142745483084713,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cf,271630705023,2021,0.5699237148429197,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d0,271630702053,2021,0.75169737724074,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d1,271630709071,2021,0.5074599200772051,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d2,271630709102,2021,0.5512573467673072,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d3,271630706022,2021,0.5661713667842014,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d4,271630714001,2021,0.5600264039795316,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d5,271630706021,2021,0.6040981837453174,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d6,271630714005,2021,0.518178014984547,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d7,271630710012,2021,0.5710797435767506,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d8,271630710061,2021,0.503312459208268,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d9,271630705022,2021,0.6169202038477916,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007da,271630702064,2021,0.7404516399647086,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007db,271630712082,2021,0.5474796403433857,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007dc,271630712081,2021,0.6030430528674569,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007dd,271630703042,2021,0.6905590898333632,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007de,271630712092,2021,0.5222018184998142,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007df,271630711021,2021,0.7117597204841508,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e0,271630701042,2021,0.5570331296958312,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e1,271630703031,2021,0.7100667605311359,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e2,271630711013,2021,0.6447378561100252,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e3,271630711014,2021,0.692753975220155,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e4,271630710131,2021,0.6145203737127336,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e5,271630701043,2021,0.5723371260441642,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e6,271630704042,2021,0.6956336574372383,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e7,271630705012,2021,0.6482316971898439,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e8,271630702051,2021,0.7135479612991944,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e9,271630705011,2021,0.6219295745990341,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ea,271630706011,2021,0.6361214865524636,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007eb,271630703033,2021,0.6166036255870563,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ec,271630703041,2021,0.6507503649257645,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ed,270530258022,2021,0.6157833916826368,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ee,270530267162,2021,0.6368743549031678,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ef,270530258031,2021,0.6044789704620688,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f0,270530267163,2021,0.675736274021758,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f1,270530258032,2021,0.5673857848845122,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f2,270530258033,2021,0.5399845236000531,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f3,270530258051,2021,0.7328620907620658,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f4,270530267164,2021,0.6772766908811814,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f5,270531041002,2021,0.5099939610638141,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f6,270531040003,2021,0.4173432953098699,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f7,270530027001,2021,0.48603277851625865,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f8,270530027002,2021,0.5111262638216704,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f9,270531040004,2021,0.30583675278911177,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fa,270531044001,2021,0.15706079852239788,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fb,270531261003,2021,0.1725180823969406,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fc,270530268142,2021,0.620261538537339,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fd,270530268145,2021,0.5642338214617286,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fe,270530268144,2021,0.5356264710109059,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ff,270530268143,2021,0.5671849490759904,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000800,270530268141,2021,0.5870840756816448,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000801,270530268151,2021,0.6266863994625873,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000802,270530272016,2021,0.7306325596181893,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000803,270530272011,2021,0.7010146331251307,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000804,270530272021,2021,0.5151371766771381,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000805,270530272022,2021,0.6343708876445288,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000806,270530271011,2021,0.645387215691525,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000807,270530265083,2021,0.5722010542320464,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000808,270530267062,2021,0.6642624906957,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000809,270530276013,2021,0.5412992285736792,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080a,270530276012,2021,0.6028704310591955,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080b,270530276011,2021,0.60014365464452,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080c,270530276014,2021,0.6053816287163407,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080d,270530276025,2021,0.634106832768376,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080e,270530276024,2021,0.5446391268795967,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080f,270530276026,2021,0.6507125190055166,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000810,270530202002,2021,0.415537177741677,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000811,270530276023,2021,0.6261388452701563,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000812,270530276021,2021,0.6106046165491213,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000813,270530276022,2021,0.5913603923293539,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000814,270530215013,2021,0.5855900034566759,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000815,270530244002,2021,0.4251021954359942,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000816,270530244001,2021,0.4667976765577014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000817,270530245001,2021,0.573248145570876,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000818,270530268154,2021,0.5993138577662731,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000819,270530246002,2021,0.38625812477185195,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081a,270530246003,2021,0.5573019169211936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081b,270530246001,2021,0.5613025366263606,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081c,270530247003,2021,0.5518604643565967,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081d,270530248012,2021,0.5430142567688774,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081e,270530249022,2021,0.5552829623831055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081f,270530247001,2021,0.5746778369187495,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000820,270530247002,2021,0.5546242094558996,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000821,270530248023,2021,0.5493608620541265,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000822,270530259073,2021,0.6288136608946413,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000823,270530248011,2021,0.5366023743794149,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000824,270530266132,2021,0.6087733467997564,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000285,270530265092,2021,0.5773630261148699,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000286,270530266063,2021,0.6773059796068067,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000287,270530267072,2021,0.47448104351366105,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288,270530267061,2021,0.6621924574958162,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000289,270530268223,2021,0.6165219434658838,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028a,270530268233,2021,0.546279206696855,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028b,270530268231,2021,0.5567198958518811,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028c,270530258052,2021,0.614065841908657,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028d,270530268103,2021,0.5953417027627446,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028e,270530259035,2021,0.5661314802782852,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028f,270530259034,2021,0.6031110620901382,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000290,270530259031,2021,0.6057110732862815,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000291,270530259032,2021,0.5676310110942472,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000292,270530259033,2021,0.6611552355358647,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000293,270530268104,2021,0.4530125806446704,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000294,270530268105,2021,0.5660270205485243,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000295,270530260131,2021,0.6875367197800056,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000296,270530268152,2021,0.5482653983712175,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000297,270530268153,2021,0.5559243640041049,"{""type"":""MultiPoint"",""coordinates"":[]}"
