system:index,GEOID,Year,ndvi_land,.geo
00000000000000000544,271230422021,2021,0.6377326019890701,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000545,271230403023,2021,0.6169242727081341,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000546,271230404022,2021,0.6133478552047635,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000547,271230411074,2021,0.5658340333703495,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000548,271230413012,2021,0.6106816649534818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000549,271230317011,2021,0.4731479873255147,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054a,271230358001,2021,0.552697536089053,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054b,271230321002,2021,0.4353302084004906,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054c,271230429002,2021,0.4992163001641954,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054d,271230429003,2021,0.43507904601078556,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054e,271230351001,2021,0.5707272038605153,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054f,271230332002,2021,0.45647123204406154,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000550,271230357002,2021,0.6039657497172314,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000551,271230333001,2021,0.5242768539309296,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000552,271630709122,2021,0.5778654192098825,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000553,271630710162,2021,0.6078693845885659,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000554,271630714003,2021,0.6348504019364505,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000555,271630711023,2021,0.741169677190659,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000556,270190911001,2021,0.6157984421685699,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000557,270190912011,2021,0.58879618565514,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000558,270190903021,2021,0.5644260018671954,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000559,270190902002,2021,0.7633034469624405,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055a,270190902001,2021,0.7809554798350432,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055b,271230353001,2021,0.5346880548677767,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055c,271230338001,2021,0.5070545429722495,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055d,271230339001,2021,0.46601867611916725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055e,271230307031,2021,0.5286362176757448,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055f,270190904011,2021,0.6281899671320902,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000560,270190904021,2021,0.6967904039411115,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000561,270190904022,2021,0.5989582663306446,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000562,270190905011,2021,0.6538961919678491,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000563,270190905021,2021,0.6558857511153867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000564,270190905031,2021,0.6852472067556279,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000565,270190905032,2021,0.664240646848658,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000566,270530259072,2021,0.6200252761812498,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000567,270530259073,2021,0.6022879971902744,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000568,270530260052,2021,0.6988264494380074,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000569,270530260053,2021,0.6671167986689364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056a,270530260061,2021,0.649896715893842,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056b,270370607501,2021,0.5631167532409409,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056c,270370608192,2021,0.6335483685394008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056d,270370609061,2021,0.6130627883030595,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056e,270530260063,2021,0.5622740902605329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056f,270530260071,2021,0.6288009801992628,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000570,270530260201,2021,0.5708919366135221,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000571,270370601013,2021,0.5255306312141365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000572,270370601041,2021,0.5595070645843162,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000573,270530217005,2021,0.6156662873931127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000574,270530260132,2021,0.6557876770650194,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000575,270530260133,2021,0.6774995021809053,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000576,270530260141,2021,0.6497310943025365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000577,270530269064,2021,0.6208125573771734,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000578,270531257002,2021,0.5126294611245867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000579,270530260142,2021,0.403975872121182,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057a,270530260143,2021,0.5932342403121512,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057b,270530218001,2021,0.5960095136429188,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057c,270530218002,2021,0.5977630708497403,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057d,270530219001,2021,0.47531709441468517,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057e,270530219002,2021,0.5881140268314832,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057f,270530219003,2021,0.5629879279501465,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000580,270530229013,2021,0.5000559274909525,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000581,270530230001,2021,0.41037817315374264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000582,270530230003,2021,0.463505833571269,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000583,270530231001,2021,0.6275932949213655,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000584,270530231002,2021,0.5878595102835854,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000585,270530233001,2021,0.5504236430745783,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000586,270530233002,2021,0.5163505902518672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000587,270530222003,2021,0.6875719746020342,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000588,270530222004,2021,0.5893473300270248,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000589,270530222001,2021,0.5906756608243725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058a,270530223011,2021,0.6249336120862,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058b,270530223012,2021,0.5241810679256923,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058c,270530223023,2021,0.418292173862442,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058d,270530224001,2021,0.5730739203901923,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058e,270530224002,2021,0.5434143454247639,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058f,270530224003,2021,0.5726680003306359,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000590,270530235011,2021,0.6135534101795015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000591,270530235012,2021,0.623292331656533,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000592,270530235013,2021,0.6820459739367867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000593,270530235021,2021,0.6464524564972182,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000594,270530235022,2021,0.6829085272894625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000595,270531037002,2021,0.35802325161103143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000596,270531093004,2021,0.44579989356034583,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000597,270530227002,2021,0.544639956164726,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000598,270530228012,2021,0.6007000510472882,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000599,270530235023,2021,0.642183842411935,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059a,270530235024,2021,0.6292637875129158,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059b,270530235025,2021,0.5745186350333019,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059c,270530236001,2021,0.5860481512786682,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059d,270530236002,2021,0.6519394580589882,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059e,270530236003,2021,0.5852320063893226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059f,270530237001,2021,0.5896519452253828,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a0,270530237002,2021,0.6307346259074113,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a1,270370609051,2021,0.662895261179793,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a2,271390809051,2021,0.580763953873411,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a3,270370602012,2021,0.6359956757082528,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a4,270530237003,2021,0.5751565645223539,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a5,270530237004,2021,0.6459977818744798,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a6,270530238011,2021,0.6141623854475139,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a7,270530238014,2021,0.5055718791222741,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a8,270530238015,2021,0.5931149999912975,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a9,270530238021,2021,0.5524144901707037,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005aa,270530238022,2021,0.5728457876872467,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ab,270530239011,2021,0.6026406183157754,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ac,270530239022,2021,0.610861450971644,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ad,270530239031,2021,0.6593206242652234,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ae,270530239033,2021,0.4485291398047169,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005af,270530240052,2021,0.38984973889120245,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b0,270530240031,2021,0.5756940237507403,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b1,270530240032,2021,0.5185310975775598,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b2,270530240033,2021,0.3420428656714437,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b3,270530240041,2021,0.3616556808141808,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b4,270530241002,2021,0.4582470827403309,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b5,270530242001,2021,0.5998527818430877,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b6,270530242002,2021,0.5636105427119442,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b7,270530243001,2021,0.45904281348928117,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b8,270530243002,2021,0.47502014342967697,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b9,270530244001,2021,0.4547844061818666,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ba,270530244002,2021,0.44235094626421584,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bb,270530246002,2021,0.5302266480340955,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bc,270530246003,2021,0.34955436039916915,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bd,270530247001,2021,0.5801543513232916,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005be,270530247002,2021,0.5600071813790563,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bf,270530247003,2021,0.5493917686092089,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c0,270530248012,2021,0.5430616515738592,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c1,270530245003,2021,0.5527733064406073,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c2,270530248021,2021,0.5452003192001454,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c3,270530251003,2021,0.43321639351425995,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c4,270530252011,2021,0.5496808500914458,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c5,270530252051,2021,0.548592323852139,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c6,270530252053,2021,0.5732594910065906,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c7,270530252054,2021,0.5485524724597323,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c8,270530252055,2021,0.5713613338723361,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c9,270530253011,2021,0.5865065976054242,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ca,270530253012,2021,0.7164739194132811,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cb,270530253013,2021,0.667719935151474,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cc,270530253022,2021,0.5975295904240295,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cd,270530217002,2021,0.6582327758525851,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ce,270530217003,2021,0.6624053821670391,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cf,270530216025,2021,0.43533611852001985,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d0,270530217004,2021,0.609540594775907,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d1,270530228021,2021,0.5518195329037218,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d2,270530229011,2021,0.571227164973259,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d3,270530253023,2021,0.502221529334299,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d4,270530254013,2021,0.27252327546985455,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d5,270530254031,2021,0.5487566462884842,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d6,270530256011,2021,0.4720817423244865,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d7,270530256012,2021,0.2312949473491377,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d8,270530256032,2021,0.6231908636003994,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d9,270530256033,2021,0.45865653012163404,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005da,270530256051,2021,0.4087800497102474,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005db,270530256052,2021,0.6203139840731685,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005dc,270530256053,2021,0.6142276183600759,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005dd,270530257021,2021,0.6246648385196034,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005de,270530257022,2021,0.643838271877758,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005df,270530257023,2021,0.5891347003644886,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e0,270530257024,2021,0.33518659665930023,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e1,270530258012,2021,0.6423790068521983,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e2,270530258022,2021,0.6157492320070989,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e3,270530258031,2021,0.6044466699059168,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e4,270530258033,2021,0.5400400083366287,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e5,270530258052,2021,0.6140563613078625,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e6,270530258053,2021,0.6213262617352583,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e7,270530259051,2021,0.5759892962068758,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e8,270530259052,2021,0.6473296405169338,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e9,270530259053,2021,0.6852518261389002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ea,270530259061,2021,0.6983166706535011,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005eb,270530259063,2021,0.6347542017834392,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ec,270530259064,2021,0.6405905336438865,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ed,270530259071,2021,0.62491918988549,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ee,270030501151,2021,0.6667977499998848,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ef,270530095001,2021,0.44867631631129823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f0,270530210015,2021,0.6017605973156023,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f1,270531097003,2021,0.47514152560600553,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f2,270530252012,2021,0.3250819043688633,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f3,270531064002,2021,0.5454162905436754,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f4,270530117033,2021,0.5097044329058258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f5,270530273001,2021,0.5462304188122143,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f6,270530262082,2021,0.6813193965199632,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f7,270530266093,2021,0.5784536225007044,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f8,270530268092,2021,0.5371243260444293,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f9,270530258032,2021,0.5676059181981766,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fa,270530206002,2021,0.4973465917814802,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fb,270530027002,2021,0.5111171636393256,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fc,270531108001,2021,0.41739485344450444,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fd,270531093003,2021,0.46438080841159346,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fe,270530121011,2021,0.5298542341580197,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ff,270530238013,2021,0.5758739350800748,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000600,270530068002,2021,0.45902880995514184,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000601,270530268073,2021,0.328706133988053,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000602,270530221022,2021,0.5809859752026763,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000603,270531007004,2021,0.522060383265523,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000604,271230318022,2021,0.5692230037672644,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000605,271230318023,2021,0.5551417236036594,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000606,271230319001,2021,0.2636641960219395,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000607,271230319002,2021,0.39007473805487325,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000608,271230320001,2021,0.5907611115095758,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000609,271230320002,2021,0.4503683785890422,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060a,271230322003,2021,0.5332419603816044,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060b,271230323001,2021,0.49668532001749416,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060c,271230323002,2021,0.5189271632641616,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060d,271230323003,2021,0.47254014023799096,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060e,271230324001,2021,0.4938696681554859,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060f,271230325001,2021,0.4672987909800794,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000610,271230325003,2021,0.483308843101877,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000611,271230326001,2021,0.4864578137508544,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000612,271230337001,2021,0.3752387082143604,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000613,271230338002,2021,0.507672944968558,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000614,271230340001,2021,0.4159337382814801,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000615,271230344002,2021,0.5042530770426995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000616,271230345001,2021,0.5595679064305724,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000617,271230345003,2021,0.5528806242450109,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000618,271230347012,2021,0.45848941970467516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000619,271230347013,2021,0.44747345023004603,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061a,271230347022,2021,0.46513392677439186,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061b,271230347023,2021,0.6142827571848887,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061c,271230349002,2021,0.5419629761599387,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061d,271230350003,2021,0.587945179204597,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061e,271230351002,2021,0.5740290670198296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061f,271230352001,2021,0.5278497406905112,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000620,271230353003,2021,0.5325317477306021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000621,271230353002,2021,0.5625505967117346,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000622,271230424011,2021,0.5583452689109291,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000623,271230424012,2021,0.652349657542192,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000624,271230425011,2021,0.6066855228314567,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000625,271230425042,2021,0.6579198833086033,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000626,271230427001,2021,0.5715015608880861,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000627,271230307033,2021,0.544143300302564,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000628,271230374023,2021,0.546093776617503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000629,271230429001,2021,0.5232185923576774,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062a,271230355001,2021,0.5196359758644259,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062b,271230357001,2021,0.5572822005156904,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062c,271230358003,2021,0.5059561166217791,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062d,271230359001,2021,0.3411599497941337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062e,271230360002,2021,0.410524602648599,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062f,271230361001,2021,0.41818043360417395,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000630,271230363001,2021,0.5388039726351934,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000631,271230363002,2021,0.5552556173077067,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000632,271230363003,2021,0.5815395467599797,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000633,271230363004,2021,0.5459861623608251,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000634,271230364004,2021,0.572194616795534,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000635,271230370003,2021,0.6558302220356775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000636,271230371001,2021,0.3953426083446189,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000637,271230372001,2021,0.5907390324834453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000638,271230372002,2021,0.5830154779557316,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000639,271230372005,2021,0.5838119920941437,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063a,271230374022,2021,0.659629638018243,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063b,271230374031,2021,0.6152452972282961,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063c,271230374032,2021,0.5535497821970893,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063d,271230374033,2021,0.6667099454663643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063e,271230374034,2021,0.6802388000093409,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063f,271230374035,2021,0.6847016211146627,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000640,271230375001,2021,0.6665809777440691,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000641,271230375002,2021,0.6009839699595769,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000642,271230375005,2021,0.5172901697481207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000643,271230376011,2021,0.5250922696651639,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000644,271230402001,2021,0.6389034189551932,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000645,271230403012,2021,0.5869620046963612,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000646,271230403021,2021,0.6034878400313981,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000647,271230403022,2021,0.5987552746582635,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000648,271230404011,2021,0.6091959692070951,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000649,271230404012,2021,0.6134525585480245,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064a,271230404013,2021,0.6117097012932216,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064b,271230404021,2021,0.6105222073207069,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064c,271230405021,2021,0.5560616205774309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064d,271230405031,2021,0.6369007910139292,"{""type"":""MultiPoint"",""coordinates"":[]}"
