system:index,GEOID,Year,ndvi_uncultivated,.geo
0000000000000000048b,270370605071,2021,0.5733074619899365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048c,270370608062,2021,0.6372625299207817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048d,270370601032,2021,0.6651200312709835,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048e,270370601043,2021,0.4597237986627958,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048f,270370605072,2021,0.6071665433190871,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000490,270370608112,2021,0.5388522670727677,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000491,270370608113,2021,0.2676475306455338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000492,270370607421,2021,0.61656655418021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000493,270370607481,2021,0.3988310336503818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000494,270370610092,2021,0.5318642225847926,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000495,270370610082,2021,0.4765522344171756,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000496,271230358002,2021,0.6178163343841386,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000497,271230366002,2021,0.5072723754274399,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000498,270370607491,2021,0.5661398215108085,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000499,270370605091,2021,0.6813323691913286,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049a,270370611062,2021,0.5117906323665823,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049b,270370607441,2021,0.5613397716953078,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049c,271630703043,2021,0.6097933016395207,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049d,271630704032,2021,0.7113385560027131,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049e,271630704033,2021,0.7012688159549543,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049f,271630704031,2021,0.7050859694569299,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a0,271630704041,2021,0.7255614430570902,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a1,271630711012,2021,0.675146260237507,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a2,271630704061,2021,0.5503538644292696,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a3,271630704062,2021,0.6463966290100448,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a4,270530274002,2021,0.7103487528600347,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a5,270530274003,2021,0.6783112522412643,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a6,270530274004,2021,0.6883308536729282,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a7,270530275011,2021,0.6383683845708775,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a8,270530275014,2021,0.5544246538257203,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a9,270530275032,2021,0.6704410688061225,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004aa,270530275034,2021,0.6971792314749513,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ab,270530275033,2021,0.7090853782559887,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ac,270530275042,2021,0.7064716740858127,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ad,270530276011,2021,0.6028503285535385,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ae,270530276013,2021,0.5687629122703937,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004af,270530276021,2021,0.6122306261183156,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b0,270530276022,2021,0.5902635169793606,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b1,270530276024,2021,0.5438754541446342,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b2,270530276025,2021,0.633888522418375,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b3,270531036001,2021,0.512771506774105,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b4,270531036002,2021,0.3785709919441191,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b5,270531037001,2021,0.3330007779495139,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b6,270531039001,2021,0.38625723244324844,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b7,270530276026,2021,0.652061312933184,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b8,270531025001,2021,0.49125959358448756,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b9,270531026001,2021,0.30061743421578857,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ba,270531026002,2021,0.40188257431551505,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bb,270531028001,2021,0.5143064379322346,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bc,270531028002,2021,0.4975773146086419,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bd,270531030001,2021,0.548519404350893,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004be,270531031001,2021,0.4693289072502644,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bf,270531034001,2021,0.3959508790474539,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c0,270531034002,2021,0.38394328880093187,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c1,270531034003,2021,0.3345839894618443,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c2,270530267131,2021,0.5723301590714113,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c3,270530267132,2021,0.6028019234657538,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c4,270530267133,2021,0.6672751286801741,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c5,270530267134,2021,0.6573118689637315,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c6,270531041002,2021,0.5696090236473663,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c7,270531044001,2021,0.1563053851454116,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c8,270531002002,2021,0.49768185394530245,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c9,270531002001,2021,0.5019983461820181,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ca,270531004003,2021,0.5576966655759269,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cb,270531005001,2021,0.37217625348691363,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cc,270531005002,2021,0.3261054371683877,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cd,270531007002,2021,0.5491108083876708,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ce,270531008004,2021,0.5473668443870384,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cf,270531009001,2021,0.401625456402274,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d0,270531009002,2021,0.5178474025905666,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d1,270531009003,2021,0.47336427701133055,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d2,270531012001,2021,0.5047582257015507,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d3,270531012004,2021,0.47978736629858787,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d4,270530268071,2021,0.5170987012376178,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d5,270530268075,2021,0.5972357332455313,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d6,270530268091,2021,0.4699998695999522,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d7,270531013001,2021,0.5068341497138211,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d8,270531257001,2021,0.4634177838207679,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d9,270531016001,2021,0.5389391842743809,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004da,270531018001,2021,0.44867252995052814,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004db,270531018002,2021,0.4240341000712338,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004dc,270531019001,2021,0.49291441766721356,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004dd,270531019002,2021,0.4267465414790681,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004de,270531019003,2021,0.4390283503900331,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004df,270531021001,2021,0.4674101438917565,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e0,270531021002,2021,0.5227792844202512,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e1,270531021003,2021,0.49069958454240414,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e2,270530268112,2021,0.5679360268803536,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e3,270530268113,2021,0.6480060868369405,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e4,270530268141,2021,0.5871142119736033,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e5,270530268142,2021,0.6357239244837851,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e6,270530268143,2021,0.5838881122490174,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e7,270530268144,2021,0.5623477800614176,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e8,270530268145,2021,0.5502984367123034,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e9,270530268151,2021,0.6251480793685688,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ea,270530268152,2021,0.5555835904123346,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004eb,270530268153,2021,0.5703012999448227,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ec,270530268161,2021,0.5451762841114988,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ed,270530268162,2021,0.4861239618672712,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ee,270530268165,2021,0.41866932146991737,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ef,270530268181,2021,0.539803357388312,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f0,270530268182,2021,0.5483539339187326,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f1,270530268221,2021,0.6055679042776998,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f2,270530269032,2021,0.6452352729656069,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f3,270530269033,2021,0.5848301044373209,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f4,270530269061,2021,0.6312142390973422,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f5,270530269062,2021,0.5886045969655491,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f6,270530269063,2021,0.5406896758478645,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f7,270530269072,2021,0.6401817412532771,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f8,270530269081,2021,0.5435119007977963,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f9,270530269082,2021,0.5949840329618963,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fa,270530269083,2021,0.5720004065933371,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fb,270530269102,2021,0.658963689844056,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fc,270530270021,2021,0.567241001254815,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fd,270530270022,2021,0.7066801331414607,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fe,270530270023,2021,0.719528885941994,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ff,270530271011,2021,0.727828898213428,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000500,270530271012,2021,0.693252516809414,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000501,270530271013,2021,0.5298001510944556,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000502,270530271021,2021,0.6718229327050684,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000503,270530271023,2021,0.6847445028602756,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000504,270530271024,2021,0.6727951614297851,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000505,270530272021,2021,0.521366891381777,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000506,270530272022,2021,0.6434907647507656,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000507,270530272032,2021,0.6572556129030666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000508,270530273002,2021,0.638193213067749,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000509,270530273004,2021,0.6164692664776125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050a,270370604023,2021,0.5268486275493682,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050b,270190906011,2021,0.46572346535258125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050c,270190906022,2021,0.7000722775074114,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050d,270190906021,2021,0.681841165429767,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050e,270190906012,2021,0.6112242845449868,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050f,270190907021,2021,0.6529735132410845,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000510,271230346022,2021,0.5766555684094317,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000511,271230365002,2021,0.5242120110974596,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000512,271230424021,2021,0.5955577474201723,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000513,271230428001,2021,0.3642037467567349,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000514,271230315001,2021,0.5152525946683852,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000515,271230342011,2021,0.14175984139423775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000516,271230428002,2021,0.27831038276775183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000517,271230330001,2021,0.3277461789449656,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000518,271230344001,2021,0.45465159504135555,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000519,271230372004,2021,0.5602369620482074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051a,271239800001,2021,0.5205905997295122,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051b,271230346011,2021,0.6010986256670878,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051c,271230374021,2021,0.6107221040638086,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051d,271230425014,2021,0.5075675237164243,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051e,271230425013,2021,0.5983230009250502,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051f,271230346023,2021,0.5052235422574896,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000520,271230346013,2021,0.5539177102627251,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000521,271230426013,2021,0.6023691905332188,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000522,271230346021,2021,0.5245418049669306,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000523,271230427002,2021,0.6118476864812166,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000524,271230322001,2021,0.5191668644839276,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000525,271230306012,2021,0.47354275965854475,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000526,271230335001,2021,0.4401361001856867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000527,271230422011,2021,0.557295242082788,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000528,271230307022,2021,0.5833484043289546,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000529,271230371003,2021,0.5748556560856275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052a,271230316002,2021,0.4172256741265788,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052b,271230346012,2021,0.5599293067311469,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052c,271230310001,2021,0.47892035470874517,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052d,271230409011,2021,0.6285289612169442,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052e,271230350002,2021,0.5565717963185167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052f,271230414002,2021,0.5472958261372763,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000530,271230331001,2021,0.38695690293187984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000531,271230406011,2021,0.7341341407141236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000532,270530217001,2021,0.6648248365131819,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000533,270530216024,2021,0.6181494549077292,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000534,271230360001,2021,0.46738649077716765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000535,271230332001,2021,0.22857803119184594,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000536,271230366001,2021,0.5944434953757279,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000537,271230367001,2021,0.5922546055601619,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000538,271230425031,2021,0.6577758794109434,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000539,271230370002,2021,0.5895731910780101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053a,271230369002,2021,0.44000481543895276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053b,271230425041,2021,0.6420320941001064,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053c,271230416011,2021,0.6262029224677782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053d,271230409022,2021,0.48813856559858854,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053e,271230411072,2021,0.48960854897257533,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053f,271230420021,2021,0.4322762937889019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000540,271230421014,2021,0.43795555023303995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000541,271230421022,2021,0.6442596142768641,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000542,271230423012,2021,0.6078174133743182,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000543,271230421013,2021,0.5285873167896058,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000544,271230422021,2021,0.6378492315210347,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000545,271230403023,2021,0.6169242727081341,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000546,271230404022,2021,0.6110682702175879,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000547,271230411074,2021,0.5645160971137376,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000548,271230413012,2021,0.6106134238783746,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000549,271230317011,2021,0.4731479873255147,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054a,271230358001,2021,0.5520841414491988,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054b,271230321002,2021,0.4353302084004906,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054c,271230429002,2021,0.4986165973825677,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054d,271230429003,2021,0.4348578447519406,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054e,271230351001,2021,0.5707272038605153,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054f,271230332002,2021,0.4557010543298652,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000550,271230357002,2021,0.6039657497172314,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000551,271230333001,2021,0.5242768539309296,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000552,271630709122,2021,0.5720720525368861,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000553,271630710162,2021,0.5997343404302056,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000554,271630714003,2021,0.6234534158466559,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000555,271630711023,2021,0.7063287993687685,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000556,270190911001,2021,0.6304727611947918,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000557,270190912011,2021,0.5743217371736925,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000558,270190903021,2021,0.5156482969335243,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000559,270190902002,2021,0.7121868868970793,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055a,270190902001,2021,0.7366827511237457,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055b,271230353001,2021,0.5346880548677767,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055c,271230338001,2021,0.5070545429722495,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055d,271230339001,2021,0.46601867611916725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055e,271230307031,2021,0.527090826003619,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055f,270190904011,2021,0.6236192086675362,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000560,270190904021,2021,0.7061439654477023,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000561,270190904022,2021,0.5948726367272484,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000562,270190905011,2021,0.6509848202522883,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000563,270190905021,2021,0.6515366822379066,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000564,270190905031,2021,0.6848581288852607,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000565,270190905032,2021,0.6596688604068739,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000566,270530259072,2021,0.6184158714312699,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000567,270530259073,2021,0.6022879971902744,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000568,270530260052,2021,0.6985481797088395,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000569,270530260053,2021,0.6675371202890554,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056a,270530260061,2021,0.649896715893842,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056b,270370607501,2021,0.563511128923187,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056c,270370608192,2021,0.6326174830329073,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056d,270370609061,2021,0.6122356982763183,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056e,270530260063,2021,0.5611981224656666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056f,270530260071,2021,0.6264654053557982,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000570,270530260201,2021,0.5687879783687617,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000571,270370601013,2021,0.5255306312141365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000572,270370601041,2021,0.5595070645843162,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000573,270530217005,2021,0.615680863444622,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000574,270530260132,2021,0.655545202667883,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000575,270530260133,2021,0.677248395777854,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000576,270530260141,2021,0.6497310943025365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000577,270530269064,2021,0.6208125573771734,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000578,270531257002,2021,0.5126294611245867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000579,270530260142,2021,0.40244028413277094,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057a,270530260143,2021,0.5929579840383847,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057b,270530218001,2021,0.5951256384352488,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057c,270530218002,2021,0.5965222243505826,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057d,270530219001,2021,0.4748622374672347,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057e,270530219002,2021,0.5881140268314832,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057f,270530219003,2021,0.5619325678127958,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000580,270530229013,2021,0.5008478973614688,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000581,270530230001,2021,0.4079696696580282,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000582,270530230003,2021,0.46330694349662144,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000583,270530231001,2021,0.6275551453222984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000584,270530231002,2021,0.5878595102835854,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000585,270530233001,2021,0.5504237186318939,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000586,270530233002,2021,0.5163505902518672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000587,270530222003,2021,0.6875719746020342,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000588,270530222004,2021,0.5893473300270248,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000589,270530222001,2021,0.5904268834905864,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058a,270530223011,2021,0.6243293716323061,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058b,270530223012,2021,0.5240231616662036,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058c,270530223023,2021,0.418292173862442,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058d,270530224001,2021,0.5710619040761812,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058e,270530224002,2021,0.5433696122101654,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058f,270530224003,2021,0.5726680003306359,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000590,270530235011,2021,0.6135534101795015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000591,270530235012,2021,0.6231707143424791,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000592,270530235013,2021,0.6819663978106277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000593,270530235021,2021,0.6461870089863475,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000594,270530235022,2021,0.6830976426893776,"{""type"":""MultiPoint"",""coordinates"":[]}"
