bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G55000900216002,550090216002,G5500090021600,55009021600,1,1,1,1,1
G55000900216003,550090216003,G5500090021600,55009021600,1,1,1,1,1
G55000900216004,550090216004,G5500090021600,55009021600,0.999269854769,0.999248920646,0.999082742809,0.999098803733,0.999675367806
G55000900216004,550090216004,G5500090020204,55009020204,7.30145231e-4,7.51079354e-4,9.17257191e-4,9.01196267e-4,3.24632194e-4
G55000909400021,550099400021,G5500090940001,55009940001,0.00943772368,0.010575585358,0.007879755237,0.007697914732,0.064749675029
G55000909400021,550099400021,G5500090940002,55009940002,0.99056227632,0.989424414642,0.992120244763,0.992302085268,0.935250324971
G55000909400022,550099400022,G5500090940002,55009940002,1,1,1,1,1
G55000909400031,550099400031,G5500090020502,55009020502,0.004551974098,0.003529420546,0.001051111583,0.001025884905,7.84611239e-4
G55000909400031,550099400031,G5500090940003,55009940003,0.995448025902,0.996470579454,0.998948888417,0.998974115095,0.999215388761
G55000909400032,550099400032,G5500090940003,55009940003,1,1,1,1,1
G55000909400041,550099400041,G5500090020502,55009020502,0,0,0,0,0.161694706521
G55000909400041,550099400041,G5500090940004,55009940004,1,1,1,1,0.838305293479
G55000909400042,550099400042,G5500090940004,55009940004,1,1,1,1,1
G55000909400043,550099400043,G5500090940004,55009940004,1,1,1,1,1
G55000909400051,550099400051,G5500090940001,55009940001,1,1,1,1,1
G55000909400052,550099400052,G5500090940001,55009940001,1,1,1,1,1
G55000909400053,550099400053,G5500090940001,55009940001,0.983394034849,0.981762844315,0.990060006538,0.985970851051,0.971058963076
G55000909400053,550099400053,G5500090940002,55009940002,0.016605965151,0.018237155685,0.009939993462,0.014029148949,0.028941036924
G55000909400054,550099400054,G5500090940001,55009940001,0.999487719435,0.999478518643,0.999479659957,0.999353863463,0.993630774197
G55000909400054,550099400054,G5500090020502,55009020502,5.12280565e-4,0.00052148135700000005,5.20340043e-4,6.46136537e-4,0.005036097905
G55000909400054,550099400054,G5500090940002,55009940002,0,0,0,0,0.001333127898
G55000909400061,550099400061,G5500090940001,55009940001,1,1,1,1,0.999335331964
G55000909400061,550099400061,G5500090940002,55009940002,0,0,0,0,6.64668036e-4
G55000909400062,550099400062,G5500090940001,55009940001,1,1,1,1,1
G55000909400071,550099400071,G5500090940001,55009940001,1,1,1,1,1
G55000909400071,550099400071,G5500090010300,55009010300,0,0,0,0,0
G55000909400071,550099400071,G5500090021400,55009021400,0,0,0,0,0
G55000909400081,550099400081,G5500090940001,55009940001,1,1,1,1,1
G55000909400082,550099400082,G5500090010202,55009010202,0,0,0,0,0.013060180052
G55000909400082,550099400082,G5500090940001,55009940001,1,1,1,1,0.986939819948
G55000909400083,550099400083,G5500090940001,55009940001,1,1,1,1,0.987585470199
G55000909400083,550099400083,G5500090021304,55009021304,0,0,0,0,0.012414529801
G55000909800001,550099800001,G5500090021000,55009021000,0,0,0,0,0.030013157591
G55000909800001,550099800001,G5500090021100,55009021100,1,1,1,1,0.969986842409
G55001109601001,550119601001,G5500110960100,55011960100,1,1,1,1,0.999997885073
G55001109601001,550119601001,G5500110960200,55011960200,0,0,0,0,2.114927e-6
G55001109601002,550119601002,G5500110960100,55011960100,1,1,1,1,0.999989675876
G55001109601002,550119601002,G5500110960300,55011960300,0,0,0,0,1.0324124e-5
G55001109601003,550119601003,G5500110960100,55011960100,0.980761187788,0.979297929793,0.977990430622,0.97881551073,0.997846052128
G55001109601003,550119601003,G5500110960500,55011960500,0.019238812212,0.020702070207,0.022009569378,0.02118448927,0.002153947872
G55001109602001,550119602001,G5500110960200,55011960200,1,1,1,1,1
G55001109602002,550119602002,G5500110960200,55011960200,1,1,1,1,0.999910273684
G55001109602002,550119602002,G5500110960100,55011960100,0,0,0,0,8.9726316e-5
G55001109603001,550119603001,G5500110960300,55011960300,1,1,1,1,1
G55001109603002,550119603002,G5500110960300,55011960300,1,1,1,1,1
G55001109603003,550119603003,G5500110960300,55011960300,0.99860886004,0.998248373337,0.99670854467,0.991258182177,0.997761598435
G55001109603003,550119603003,G5500110960100,55011960100,0.00139113996,0.001751626663,0.00329145533,0.008741817823,0.002238401565
G55001109604001,550119604001,G5500110960400,55011960400,1,1,1,1,0.999999892104
G55001109604001,550119604001,G5500110960100,55011960100,0,0,0,0,1.07896e-7
G55001109604002,550119604002,G5500110960400,55011960400,0.999769830552,0.999723159515,0.9997674969,0.99977553894,0.999878839171
G55001109604002,550119604002,G5500110960500,55011960500,2.30169448e-4,2.76840485e-4,0.00023250310000000001,2.2446106e-4,1.21160829e-4
G55001109605001,550119605001,G5500110960500,55011960500,1,1,1,1,1
G55001109605002,550119605002,G5500110960500,55011960500,1,1,1,1,1
G55001109605003,550119605003,G5500110960500,55011960500,1,1,1,1,1
G55001309704001,550139704001,G5500130970400,55013970400,1,1,1,1,1
G55001309704002,550139704002,G5500130970400,55013970400,1,1,1,1,1
G55001309704003,550139704003,G5500130970400,55013970400,1,1,1,1,0.9999945965
G55001309704003,550139704003,G5500130970600,55013970600,0,0,0,0,5.4035e-6
G55001309704004,550139704004,G5500130970400,55013970400,1,1,1,1,1
G55001309706001,550139706001,G5500130970600,55013970600,1,1,1,1,1
G55001309706002,550139706002,G5500130970600,55013970600,1,1,1,1,1
G55001309707001,550139707001,G5500130970700,55013970700,0.999566974373,0.999610726443,0.998902026463,0.99945577028,0.999910325076
G55001309707001,550139707001,G5500130970400,55013970400,4.33025627e-4,3.89273557e-4,0.001097973537,5.4422972e-4,8.9674924e-5
G55001309707002,550139707002,G5500130970700,55013970700,1,1,1,1,1
G55001309707003,550139707003,G5500130970700,55013970700,1,1,1,1,1
G55001309708001,550139708001,G5500130970800,55013970800,1,1,1,1,1
G55001309708002,550139708002,G5500130970800,55013970800,1,1,1,1,1
G55001309709001,550139709001,G5500130970900,55013970900,1,1,1,1,1
G55001309709002,550139709002,G5500130970900,55013970900,1,1,1,1,1
G55001309710001,550139710001,G5500130971000,55013971000,1,1,1,1,1
G55001309710002,550139710002,G5500130971000,55013971000,1,1,1,1,1
G55001500201001,550150201001,G5500150020100,55015020100,0.999959924401,0.999946728938,0.999953443821,0.999955284592,0.999678734981
G55001500201001,550150201001,G5500150020200,55015020200,4.0075599e-5,5.3271062e-5,4.6556179e-5,4.4715408e-5,0.00032126501900000003
G55001500201002,550150201002,G5500150020100,55015020100,1,1,1,1,1
G55001500201003,550150201003,G5500150020100,55015020100,1,1,1,1,1
G55001500201004,550150201004,G5500150020100,55015020100,0.999922248655,0.999929348654,0.999935330761,0.999935528164,0.998344001725
G55001500201004,550150201004,G5500150020200,55015020200,7.7751345e-5,7.0651346e-5,6.4669239e-5,6.4471836e-5,0.001655998275
G55001500202001,550150202001,G5500150020200,55015020200,0.99997676997,0.999973849022,0.999973516946,0.999974488801,0.999953804302
G55001500202001,550150202001,G5500150020100,55015020100,2.323003e-5,2.6150978e-5,2.6483054e-5,2.5511199e-5,4.6195698e-5
G55001500202002,550150202002,G5500150020200,55015020200,1,1,1,1,1
G55001500202003,550150202003,G5500150020200,55015020200,0.999908049703,0.999881140719,0.999875660299,0.999877822729,0.999452364318
G55001500202003,550150202003,G5500150020100,55015020100,0,0,0,0,1.07582327e-4
G55001500202003,550150202003,G5500150020500,55015020500,9.1950297e-5,1.18859281e-4,1.24339701e-4,1.22177271e-4,4.40053354e-4
G55001500202004,550150202004,G5500150020200,55015020200,0.999983623894,1,0.999957039306,0.999959286481,0.999952977958
G55001500202004,550150202004,G5500150020600,55015020600,1.6376106e-5,0,4.2960694e-5,4.0713519e-5,4.7022042e-5
G55001500203031,550150203031,G5500150020303,55015020303,1,1,1,1,1
G55001500203032,550150203032,G5500150020303,55015020303,1,1,1,1,1
G55001500203033,550150203033,G5500150020303,55015020303,1,1,1,1,1
G55001500203041,550150203041,G5500150020304,55015020304,1,1,1,1,1
G55001500203042,550150203042,G5500150020304,55015020304,1,1,1,1,1
G55001500203043,550150203043,G5500150020304,55015020304,1,1,1,1,1
G55001500203061,550150203061,G5500150020306,55015020306,1,1,1,1,1
G55001500203062,550150203062,G5500150020306,55015020306,1,1,1,1,1
G55001500203063,550150203063,G5500150020306,55015020306,1,1,1,1,1
G55001500203064,550150203064,G5500150020306,55015020306,1,1,1,1,1
G55001500203081,550150203081,G5500150020308,55015020308,1,1,1,1,1
G55001500203082,550150203082,G5500150020308,55015020308,1,1,1,1,1
G55001500204001,550150204001,G5500150020400,55015020400,1,1,1,1,1
G55001500204002,550150204002,G5500150020400,55015020400,0.999825901385,0.999851417485,0.999778390805,0.999785513581,0.999122334484
G55001500204002,550150204002,G5500150020500,55015020500,1.74098615e-4,1.48582515e-4,2.21609195e-4,2.14486419e-4,8.77665516e-4
G55001500204003,550150204003,G5500150020200,55015020200,4.06647429e-4,3.75726506e-4,2.32910823e-4,1.95759404e-4,3.4929641e-4
G55001500204003,550150204003,G5500150020400,55015020400,0.998107503632,0.998038873805,0.998579949951,0.998389665023,0.997677190973
G55001500204003,550150204003,G5500150020600,55015020600,0.001485848939,0.001585399689,0.001187139226,0.001414575573,0.001973512617
G55001500205001,550150205001,G5500150020500,55015020500,0.998923516963,0.999420768104,0.999385570413,0.999181072291,0.999216851913
G55001500205001,550150205001,G5500150020400,55015020400,9.5347879e-4,4.28634472e-4,4.63077668e-4,6.74244553e-4,6.72577198e-4
G55001500205001,550150205001,G5500150020200,55015020200,1.23004247e-4,1.50597423e-4,1.51351919e-4,1.44683157e-4,1.10570889e-4
G55001500205002,550150205002,G5500150020500,55015020500,0.999974185858,0.999991719303,0.999977432544,0.999978908108,0.999628216989
G55001500205002,550150205002,G5500150020400,55015020400,2.5814142e-5,8.280697e-6,2.2567456e-5,2.1091892e-5,3.71783011e-4
G55001500205003,550150205003,G5500150020500,55015020500,1,1,1,1,1
G55001500205004,550150205004,G5500150020500,55015020500,1,1,1,1,1
G55001500206001,550150206001,G5500150020200,55015020200,1.59825275e-4,2.09202189e-4,3.35335531e-4,3.03675722e-4,6.41234408e-4
G55001500206001,550150206001,G5500150020600,55015020600,0.999840174725,0.999790797811,0.999664664469,0.999696324278,0.999358765592
G55001500206002,550150206002,G5500150020600,55015020600,1,1,1,1,0.999652673249
G55001500206002,550150206002,G5500150020200,55015020200,0,0,0,0,3.47326751e-4
G55001500206003,550150206003,G5500150020600,55015020600,1,1,1,1,1
G55001500206004,550150206004,G5500150020600,55015020600,1,1,1,1,1
G55001500207001,550150207001,G5500150020700,55015020700,1,1,1,1,1
G55001500207002,550150207002,G5500150020700,55015020700,1,1,1,1,1
G55001500208001,550150208001,G5500150020800,55015020800,1,1,1,1,1
G55001500208002,550150208002,G5500150020800,55015020800,1,1,1,1,1
G55001500208003,550150208003,G5500150020800,55015020800,1,1,1,1,1
G55001700101001,550170101001,G5500170010100,55017010100,1,1,1,1,1
G55001700101002,550170101002,G5500170010100,55017010100,1,1,1,1,1
G55001700102001,550170102001,G5500170010200,55017010200,1,1,1,1,0.999898317374
G55001700102001,550170102001,G5500170010500,55017010500,0,0,0,0,1.01682626e-4
G55001700102002,550170102002,G5500170010200,55017010200,1,1,1,1,1
G55001700102003,550170102003,G5500170010200,55017010200,1,1,1,1,1
G55001700102004,550170102004,G5500170010200,55017010200,1,1,1,1,1
G55001700103001,550170103001,G5500170010500,55017010500,0,0,0,0,0
G55001700103001,550170103001,G5500170010300,55017010300,1,1,1,1,1
G55001700103002,550170103002,G5500170010500,55017010500,0,0,0,0,0
G55001700103002,550170103002,G5500170010300,55017010300,1,1,1,1,1
G55001700103003,550170103003,G5500170010300,55017010300,1,1,1,1,1
G55001700103004,550170103004,G5500170010300,55017010300,1,1,1,1,1
G55001700103005,550170103005,G5500170010300,55017010300,1,1,1,1,1
G55001700103006,550170103006,G5500170010300,55017010300,1,1,1,1,1
G55001700104001,550170104001,G5500170010400,55017010400,1,1,1,1,0.999995633931
G55001700104001,550170104001,G5500170010500,55017010500,0,0,0,0,4.366069e-6
G55001700104002,550170104002,G5500170010400,55017010400,1,1,1,1,1
G55001700104003,550170104003,G5500170010400,55017010400,1,1,1,1,1
G55001700105001,550170105001,G5500170010500,55017010500,1,1,1,1,1
G55001700105002,550170105002,G5500170010500,55017010500,1,1,1,1,0.998990060744
G55001700105002,550170105002,G5500170010700,55017010700,0,0,0,0,6.0061235e-5
G55001700105002,550170105002,G5500170010200,55017010200,0,0,0,0,9.49878021e-4
G55001700105003,550170105003,G5500170010500,55017010500,1,1,1,1,1
G55001700105003,550170105003,G5500170010400,55017010400,0,0,0,0,0
G55001700107001,550170107001,G5500170010700,55017010700,1,1,1,1,1
G55001700107002,550170107002,G5500170010700,55017010700,1,1,1,1,1
G55001700107003,550170107003,G5500170010700,55017010700,1,1,1,1,1
G55001700107004,550170107004,G5500170010500,55017010500,7.0397064e-5,4.8847526e-5,5.4219961e-5,5.3297068e-5,0.001863347456
G55001700107004,550170107004,G5500170010700,55017010700,0.999929602936,0.999951152474,0.999945780039,0.999946702932,0.998136652544
G55001700107005,550170107005,G5500170010700,55017010700,0.999986941832,0.999992403244,0.999997047706,0.99998581016,0.999353719398
G55001700107005,550170107005,G5500170010500,55017010500,1.3058168e-5,7.596756e-6,2.952294e-6,1.418984e-5,6.46280602e-4
G55001700108001,550170108001,G5500170010800,55017010800,1,1,1,1,1
G55001700108002,550170108002,G5500170010800,55017010800,1,1,1,1,1
G55001700108003,550170108003,G5500170010800,55017010800,1,1,1,1,1
G55001700108004,550170108004,G5500170010800,55017010800,1,1,1,1,1
G55001700108005,550170108005,G5500170010800,55017010800,1,1,1,1,1
G55001700109001,550170109001,G5500170010900,55017010900,1,1,1,1,1
G55001700109002,550170109002,G5500170010900,55017010900,1,1,1,1,1
G55001700109003,550170109003,G5500170010900,55017010900,1,1,1,1,0.9999958888
G55001700109003,550170109003,G5500170010800,55017010800,0,0,0,0,4.1112e-6
G55001700109004,550170109004,G5500170010900,55017010900,1,1,1,1,1
G55001700110011,550170110011,G5500170011000,55017011000,1,1,1,1,1
G55001700110012,550170110012,G5500170011000,55017011000,1,1,1,1,1
G55001700110013,550170110013,G5500170011000,55017011000,1,1,1,1,1
G55001700110021,550170110021,G5500170011000,55017011000,1,1,1,1,1
G55001700110022,550170110022,G5500170011000,55017011000,1,1,1,1,1
G55001700110023,550170110023,G5500170011000,55017011000,1,1,1,1,1
G55001700111001,550170111001,G5500170011100,55017011100,1,1,1,1,1
G55001700111002,550170111002,G5500170011100,55017011100,1,1,1,1,0.999998116101
G55001700111002,550170111002,G5501070960200,55107960200,0,0,0,0,1.883899e-6
G55001700111003,550170111003,G5500170011100,55017011100,0.993127147766,0.995530726257,0.997844827586,0.998130841121,0.999992566001
G55001700111003,550170111003,G5500170011200,55017011200,0.006872852234,0.004469273743,0.002155172414,0.001869158879,7.433999e-6
G55001700111004,550170111004,G5500170011100,55017011100,1,1,1,1,1
G55001700112001,550170112001,G5500170011200,55017011200,1,1,1,1,1
G55001700112002,550170112002,G5500170011200,55017011200,1,1,1,1,1
G55001700112003,550170112003,G5500170011200,55017011200,1,1,1,1,1
G55001700112004,550170112004,G5500170011200,55017011200,1,1,1,1,0.999869810498
G55001700112004,550170112004,G5500170011100,55017011100,0,0,0,0,1.30189502e-4
G55001700112005,550170112005,G5500170011200,55017011200,1,1,1,1,1
G55001909501001,550199501001,G5500190950100,55019950100,1,1,1,1,1
G55001909501002,550199501002,G5500190950100,55019950100,1,1,1,1,1
G55001909501003,550199501003,G5500190950100,55019950100,1,1,1,1,1
G55001909501004,550199501004,G5500190950100,55019950100,1,1,1,1,1
G55001909502001,550199502001,G5500190950200,55019950200,1,1,1,1,1
G55001909502002,550199502002,G5500190950200,55019950200,1,1,1,1,1
G55001909502003,550199502003,G5500190950200,55019950200,1,1,1,1,1
G55001909502004,550199502004,G5500190950200,55019950200,1,1,1,1,1
G55001909503001,550199503001,G5500190950300,55019950300,1,1,1,1,1
G55001909503002,550199503002,G5500190950300,55019950300,1,1,1,1,1
G55001909503003,550199503003,G5500190950300,55019950300,1,1,1,1,1
G55001909503004,550199503004,G5500190950300,55019950300,1,1,1,1,1
G55001909504001,550199504001,G5500190950400,55019950400,1,1,1,1,1
G55001909504002,550199504002,G5500190950400,55019950400,1,1,1,1,1
G55001909504003,550199504003,G5500190950400,55019950400,1,1,1,1,1
G55001909504004,550199504004,G5500190950400,55019950400,1,1,1,1,1
G55001909505001,550199505001,G5500190950500,55019950500,0.9999975127,0.999996383849,0.999997424615,0.999997679134,0.999996492381
G55001909505001,550199505001,G5500190950600,55019950600,2.4873e-6,3.616151e-6,2.575385e-6,2.320866e-6,3.507619e-6
G55001909505002,550199505002,G5500190950500,55019950500,1,1,1,1,1
G55001909505003,550199505003,G5500190950500,55019950500,1,1,1,1,1
G55001909505004,550199505004,G5500190950500,55019950500,1,1,1,1,1
G55001909506001,550199506001,G5500190950600,55019950600,1,1,1,1,1
G55001909506002,550199506002,G5500190950600,55019950600,1,1,1,1,1
G55001909506003,550199506003,G5500190950600,55019950600,1,1,1,1,1
G55001909506004,550199506004,G5500190950600,55019950600,1,1,1,1,0.999906073889
G55001909506004,550199506004,G5500190950800,55019950800,0,0,0,0,5.8635218e-5
G55001909506004,550199506004,G5500530960100,55053960100,0,0,0,0,3.5290893e-5
G55001909507001,550199507001,G5500190950700,55019950700,1,1,1,1,1
G55001909507002,550199507002,G5500190950700,55019950700,1,1,1,1,1
