system:index,GEOID10,Year,ndvi,.geo
0000000000000000074d,271230411062,2021,0.5857073158789741,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074e,271230418003,2021,0.5333040038966742,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074f,271230375004,2021,0.47381798070940734,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000750,271230364004,2021,0.5914709273150053,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000751,271230365004,2021,0.5745711848919396,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000752,271230406011,2021,0.7566256935754283,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000753,271230371004,2021,0.601296523006745,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000754,271230406033,2021,0.6379261278694952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000755,271230307025,2021,0.5306283555506596,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000756,271230307021,2021,0.6811747494610478,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000757,271230310001,2021,0.47077330268627804,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000758,271230345003,2021,0.5754642734068115,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000759,271230307031,2021,0.546091289328766,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075a,271230316002,2021,0.48338881151428925,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075b,271230427003,2021,0.6307720819663875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075c,271230318013,2021,0.547751078678904,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075d,271230374033,2021,0.6893916468139817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075e,271230374032,2021,0.5569785553833307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075f,271230425042,2021,0.6521073989326208,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000760,271230423021,2021,0.5982396323784116,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000761,271230423025,2021,0.5250456447019232,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000762,271230316004,2021,0.5508755808664593,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000763,271230303004,2021,0.5684356852999682,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000764,271630704051,2021,0.7170212443986537,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000765,271630704063,2021,0.6710104183064138,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000766,271630704052,2021,0.6810042213174397,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000767,271630707031,2021,0.6488019460786264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000768,271630707012,2021,0.6815847528749988,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000769,271630707013,2021,0.7260810741128316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076a,271630707032,2021,0.5618513270721559,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076b,271630704034,2021,0.7251676367573231,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076c,271630709111,2021,0.6721429312521336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076d,271630709063,2021,0.5967468666041487,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076e,271630709061,2021,0.615939139137821,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076f,271630709062,2021,0.5948195890364942,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000770,271630709113,2021,0.6297854007213278,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000771,271630709091,2021,0.6269359504123492,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000772,271630709093,2021,0.6391112070072401,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000773,271630709122,2021,0.5889718499921544,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000774,271630707041,2021,0.5468088307245379,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000775,271630708011,2021,0.43440028378698003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000776,271630709114,2021,0.6591217242091724,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000777,271630710123,2021,0.5870550006478801,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000778,271630710181,2021,0.65871739525104,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000779,271630710141,2021,0.5851274641189854,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077a,271630710161,2021,0.6552732834497488,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077b,271630712072,2021,0.6979340519231826,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077c,271630710103,2021,0.4330764235443848,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077d,271630710112,2021,0.6215951358137202,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077e,271630710152,2021,0.646520086619245,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077f,271630710121,2021,0.6262689864369201,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000780,271630710142,2021,0.6322310493027439,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000781,271630710132,2021,0.6192194812137414,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000782,271630710122,2021,0.5387063087653934,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000783,271630710162,2021,0.6243306163491705,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000784,271630710151,2021,0.6327468407734179,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000785,271630710133,2021,0.6095994144177102,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000786,271630710153,2021,0.5480664125807657,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000787,271630710182,2021,0.6213911760561968,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000788,271630714003,2021,0.6518715084515898,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000789,271630714004,2021,0.5131434437743188,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078a,271630714002,2021,0.4643538119148156,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078b,271630702052,2021,0.7665205484228821,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078c,271630702062,2021,0.7593088767740632,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078d,271630709074,2021,0.5795818110222634,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078e,271630711022,2021,0.7597828132793918,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078f,271630701034,2021,0.5298750637785895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000790,271630702063,2021,0.766195037185658,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000791,271630702041,2021,0.729242433895483,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000792,271630709072,2021,0.6166252088934678,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000793,271630705024,2021,0.5515039912348276,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000794,271630712062,2021,0.6071391855954383,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000795,271630712091,2021,0.6536683579148421,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000796,271630709121,2021,0.5703189352301378,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000797,271630709112,2021,0.6093579091087584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000798,271630712073,2021,0.6149349182227888,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000799,271630710111,2021,0.6630472691418995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079a,271630710101,2021,0.5798092168373206,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079b,271630710102,2021,0.6272892584495456,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079c,271630712063,2021,0.6082350045871531,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079d,271630712093,2021,0.6218373609367335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079e,271630711023,2021,0.7315010271915976,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079f,271630709101,2021,0.5890603772882379,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a0,271630711011,2021,0.6150926503693487,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a1,271630707042,2021,0.6455956938243803,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a2,271630712071,2021,0.644594810608896,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a3,271630702031,2021,0.6694082877645571,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a4,271630710033,2021,0.5618684245579398,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a5,271630701061,2021,0.6741380161280763,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a6,271630701053,2021,0.7464616742085689,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a7,271630702032,2021,0.7262180743310638,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a8,271630706023,2021,0.6012750637379279,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a9,271630710171,2021,0.5890067359335194,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007aa,271630705021,2021,0.6949550102571631,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ab,271630707011,2021,0.6487060900143475,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ac,271630704041,2021,0.7470054768806262,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ad,271630701041,2021,0.6385945447855627,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ae,271630712083,2021,0.5718745856458359,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007af,271630711012,2021,0.679956256837441,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b0,271630713001,2021,0.5377650574126471,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b1,271630701052,2021,0.68481772764938,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b2,271630701062,2021,0.7498646561315577,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b3,271630702042,2021,0.6641158829643866,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b4,271630704062,2021,0.65828319115132,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b5,271630701031,2021,0.6466039676715508,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b6,271630701032,2021,0.5399704324244412,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b7,271630703012,2021,0.7509998268750511,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b8,271630704031,2021,0.7276532317692472,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b9,271630701033,2021,0.4970227017912326,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ba,271630710031,2021,0.6193301919174339,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bb,271630710032,2021,0.6600581500417438,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bc,271630703044,2021,0.6698079292135783,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bd,271630708021,2021,0.6056856250393984,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007be,271630709092,2021,0.5832056225465131,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bf,271630701051,2021,0.6992806613880204,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c0,271630704061,2021,0.6532293858477269,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c1,271630703032,2021,0.6364079217909178,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c2,271630704033,2021,0.7420924867851136,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c3,271630704032,2021,0.7412469655076204,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c4,271630702061,2021,0.7398803503248097,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c5,271630703011,2021,0.7411073997187693,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c6,271630703043,2021,0.6352824998787616,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c7,271630703045,2021,0.6558634112556462,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c8,271630710011,2021,0.605583668605421,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c9,271630713002,2021,0.5944904746266327,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ca,271630710062,2021,0.5705725054393124,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cb,271630706012,2021,0.5117004237577237,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cc,271630712061,2021,0.645987802313133,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cd,271630709073,2021,0.6691654439614904,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ce,271630701063,2021,0.7355055920321292,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cf,271630705023,2021,0.5827138188108314,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d0,271630702053,2021,0.7706445695675218,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d1,271630709071,2021,0.5330007184644725,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d2,271630709102,2021,0.5653101018540295,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d3,271630706022,2021,0.5802780250503511,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d4,271630714001,2021,0.5754033442488325,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d5,271630706021,2021,0.6195659757511325,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d6,271630714005,2021,0.5252338622750278,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d7,271630710012,2021,0.5916948884282507,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d8,271630710061,2021,0.5253347988739491,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d9,271630705022,2021,0.6267001093213633,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007da,271630702064,2021,0.7602051488633491,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007db,271630712082,2021,0.5592069043980538,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007dc,271630712081,2021,0.6197529823720533,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007dd,271630703042,2021,0.7040648254454351,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007de,271630712092,2021,0.5335896566681958,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007df,271630711021,2021,0.7307088643319786,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e0,271630701042,2021,0.5656240028103576,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e1,271630703031,2021,0.7272538912117882,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e2,271630711013,2021,0.6434644071635173,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e3,271630711014,2021,0.6993981480113375,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e4,271630710131,2021,0.6264742165298621,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e5,271630701043,2021,0.5880712911261329,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e6,271630704042,2021,0.7154215842408259,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e7,271630705012,2021,0.6632266800902809,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e8,271630702051,2021,0.7284987697031617,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e9,271630705011,2021,0.6436077720338335,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ea,271630706011,2021,0.6546542669624609,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007eb,271630703033,2021,0.6397843551320652,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ec,271630703041,2021,0.6630444308334795,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ed,270530258022,2021,0.6260195815707839,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ee,270530267162,2021,0.6556677132036401,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ef,270530258031,2021,0.6088090412781574,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f0,270530267163,2021,0.693417217910861,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f1,270530258032,2021,0.569929512370663,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f2,270530258033,2021,0.5443307832273683,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f3,270530258051,2021,0.7505567641247975,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f4,270530267164,2021,0.7027701541692886,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f5,270531041002,2021,0.5497256085205104,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f6,270531040003,2021,0.42256003637102885,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f7,270530027001,2021,0.49756984585304453,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f8,270530027002,2021,0.5203191520673707,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f9,270531040004,2021,0.31463291653901065,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fa,270531044001,2021,0.17661078784304327,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fb,270531261003,2021,0.17257307396648255,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fc,270530268142,2021,0.6418031828230579,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fd,270530268145,2021,0.585232603441414,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fe,270530268144,2021,0.5619555933169181,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ff,270530268143,2021,0.6018787846136763,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000800,270530268141,2021,0.5981960616162243,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000801,270530268151,2021,0.6563151440240715,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000802,270530272016,2021,0.7514083612321683,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000803,270530272011,2021,0.7210021838484051,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000804,270530272021,2021,0.5258152655701749,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000805,270530272022,2021,0.6548795302321759,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000806,270530271011,2021,0.6618780679608577,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000807,270530265083,2021,0.6028091505429198,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000808,270530267062,2021,0.691863108497338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000809,270530276013,2021,0.5490094304289216,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080a,270530276012,2021,0.6139368595657079,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080b,270530276011,2021,0.6137633066894427,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080c,270530276014,2021,0.6255703200573568,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080d,270530276025,2021,0.6530146993760634,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080e,270530276024,2021,0.5537980182523585,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080f,270530276026,2021,0.6638686898553151,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000810,270530202002,2021,0.4492919797721595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000811,270530276023,2021,0.6424253416057123,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000812,270530276021,2021,0.6248210057558172,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000813,270530276022,2021,0.6174650903570381,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000814,270530215013,2021,0.6125684940014403,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000815,270530244002,2021,0.4327519297678966,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000816,270530244001,2021,0.47718932090611915,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000817,270530245001,2021,0.5892308150625022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000818,270530268154,2021,0.6269141391855888,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000819,270530246002,2021,0.4057271846635736,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081a,270530246003,2021,0.5718302715402724,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081b,270530246001,2021,0.5739755255546518,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081c,270530247003,2021,0.5579671452750227,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081d,270530248012,2021,0.5476447785358644,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081e,270530249022,2021,0.5609638605176179,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081f,270530247001,2021,0.5862000147575458,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000820,270530247002,2021,0.5669200390729978,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000821,270530248023,2021,0.5524356022300426,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000822,270530259073,2021,0.6477869646453185,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000823,270530248011,2021,0.5482308017812172,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000824,270530266132,2021,0.631632403281771,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000285,270530265092,2021,0.5950357092169162,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000286,270530266063,2021,0.6961798162444106,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000287,270530267072,2021,0.5134264450707358,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288,270530267061,2021,0.6896855725664265,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000289,270530268223,2021,0.6404722061929482,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028a,270530268233,2021,0.5628456146584734,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028b,270530268231,2021,0.5850816685224134,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028c,270530258052,2021,0.6214492348813146,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028d,270530268103,2021,0.6232435086791701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028e,270530259035,2021,0.5868279521071806,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028f,270530259034,2021,0.6183595349418045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000290,270530259031,2021,0.6206206687555127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000291,270530259032,2021,0.575283424119965,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000292,270530259033,2021,0.6763637285665496,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000293,270530268104,2021,0.46252785461085844,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000294,270530268105,2021,0.5773403997627088,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000295,270530260131,2021,0.6996380016635793,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000296,270530268152,2021,0.5662277014932856,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000297,270530268153,2021,0.581601673595261,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000298,270530268162,2021,0.5504828348195613,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000299,270530268161,2021,0.5625204844490178,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029a,270530268164,2021,0.5307192698310563,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029b,270530268165,2021,0.5715797946770429,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029c,270530268163,2021,0.4760538657428444,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029d,270530268184,2021,0.5460977976860473,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029e,270530268183,2021,0.4221549598268791,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029f,270530259071,2021,0.5182019912247829,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a0,270530268182,2021,0.5254400955788331,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a1,270530263024,2021,0.6137540446757273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a2,270530267063,2021,0.6686201382904331,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a3,270530267073,2021,0.6239052075164823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a4,270530267074,2021,0.6140276203178036,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a5,270530267081,2021,0.5905028031358278,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a6,270531007004,2021,0.5330538436268604,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a7,270531007003,2021,0.5537274497477804,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a8,270531008001,2021,0.5945451912260732,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a9,270531008002,2021,0.5111897962045442,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002aa,270531009005,2021,0.4877409354208034,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ab,270531009002,2021,0.5615376094109323,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ac,270531009001,2021,0.40815267507071945,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ad,270531009003,2021,0.5637192855605823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ae,270531019003,2021,0.4492897110106297,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002af,270531086002,2021,0.44722980338439033,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b0,270531086001,2021,0.49921097986731056,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b1,270531087001,2021,0.4526886162655703,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b2,270531087003,2021,0.48244234242355205,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b3,270531093004,2021,0.48852806920877667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b4,270531108001,2021,0.4605482623755186,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b5,270530215012,2021,0.6067847374481856,"{""type"":""MultiPoint"",""coordinates"":[]}"
