system:index,ALAND,AWATER,BLKGRPCE,COUNTYFP,FUNCSTAT,GEOID,GEO_NAME,INTPTLAT,INTPTLON,MTFCC,NAMELSAD,STATEFP,TRACTCE,Year,ndvi,.geo
000000000000000006fb,806939.0,282410.0,2,123,S,271230411032,271230411032,+45.0420382,-093.2230579,G5030,Block Group 2,27,041103,2021,0.5046767785609619,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000705,340799.0,393.0,2,123,S,271230419002,271230419002,+44.9904284,-093.1630022,G5030,Block Group 2,27,041900,2021,0.5249761594884584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000707,544096.0,2438.0,2,123,S,271230420022,271230420022,+44.9961983,-093.2018531,G5030,Block Group 2,27,042002,2021,0.5990767083839352,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000708,1260139.0,6801.0,2,123,S,271230420012,271230420012,+44.9823216,-093.1746569,G5030,Block Group 2,27,042001,2021,0.38926499211816595,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070a,963081.0,144779.0,2,123,S,271230421012,271230421012,+45.0213518,-093.0983770,G5030,Block Group 2,27,042101,2021,0.5710779984207274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000829,881118.0,151.0,2,123,S,271230314002,271230314002,+44.9692738,-093.0989379,G5030,Block Group 2,27,031400,2021,0.573326916112137,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000935,1439126.0,68078.0,2,123,S,271230410012,271230410012,+45.1157103,-093.2229180,G5030,Block Group 2,27,041001,2021,0.6463124677479983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000937,1145024.0,8565.0,2,123,S,271230424022,271230424022,+45.0013502,-093.0281679,G5030,Block Group 2,27,042402,2021,0.6211647268423962,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000939,321633.0,3855.0,2,123,S,271230301002,271230301002,+44.9802343,-093.1895301,G5030,Block Group 2,27,030100,2021,0.6220712866560029,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,1697147.0,137398.0,3,123,S,271230407043,271230407043,+45.0425815,-093.1339924,G5030,Block Group 3,27,040704,2021,0.6626767811314713,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010d,1137841.0,54355.0,3,123,S,271230424023,271230424023,+45.0079697,-093.0238144,G5030,Block Group 3,27,042402,2021,0.5615898424258317,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000116,1486799.0,81071.0,3,123,S,271230414003,271230414003,+45.0179915,-093.1618015,G5030,Block Group 3,27,041400,2021,0.5261531282602108,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011c,1.2703635E7,1360679.0,3,123,S,271230406013,271230406013,+45.1038471,-093.0647427,G5030,Block Group 3,27,040601,2021,0.7202194616078095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000313,1187190.0,2613.0,3,123,S,271230401003,271230401003,+45.0972797,-093.0191677,G5030,Block Group 3,27,040100,2021,0.6916576397372509,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337,323294.0,9238.0,3,123,S,271230421013,271230421013,+45.0152865,-093.0932665,G5030,Block Group 3,27,042101,2021,0.5528799262937123,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339,1340050.0,19902.0,3,123,S,271230403023,271230403023,+45.0605465,-093.0163490,G5030,Block Group 3,27,040302,2021,0.6012464976124494,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000380,743555.0,3840.0,3,123,S,271230307043,271230307043,+44.9793298,-093.0367295,G5030,Block Group 3,27,030704,2021,0.5992385539013659,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000384,401655.0,70.0,3,123,S,271230426023,271230426023,+45.0132953,-092.9937059,G5030,Block Group 3,27,042602,2021,0.4847889797757985,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000628,985766.0,47843.0,3,123,S,271230425013,271230425013,+44.9825935,-092.9945140,G5030,Block Group 3,27,042501,2021,0.614372781112851,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062e,592696.0,1539.0,3,123,S,271230426013,271230426013,+45.0160213,-092.9986502,G5030,Block Group 3,27,042601,2021,0.5293404098960706,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000648,612630.0,12082.0,3,123,S,271230307033,271230307033,+44.9893248,-093.0384862,G5030,Block Group 3,27,030703,2021,0.5571375892156761,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064a,407239.0,3830.0,3,123,S,271230374023,271230374023,+44.9468399,-093.0118409,G5030,Block Group 3,27,037402,2021,0.5654098929976838,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065a,917032.0,306059.0,3,123,S,271230370003,271230370003,+44.9255894,-093.1077673,G5030,Block Group 3,27,037000,2021,0.6949427909642095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000664,961211.0,8486.0,3,123,S,271230374033,271230374033,+44.9256211,-093.0075551,G5030,Block Group 3,27,037403,2021,0.6886516986099696,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000068e,2985444.0,47789.0,3,123,S,271230407063,271230407063,+45.1151869,-093.1357136,G5030,Block Group 3,27,040706,2021,0.6697957151265346,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000068f,628698.0,10192.0,3,123,S,271230427003,271230427003,+45.0044189,-092.9884595,G5030,Block Group 3,27,042700,2021,0.6299444856221248,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000692,769347.0,69145.0,3,123,S,271230407073,271230407073,+45.0829754,-093.1405951,G5030,Block Group 3,27,040707,2021,0.5342647704363662,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000697,1394786.0,52522.0,3,123,S,271230408033,271230408033,+45.0449991,-093.1802046,G5030,Block Group 3,27,040803,2021,0.6739150271606059,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069f,558390.0,1888.0,3,123,S,271230412003,271230412003,+45.0619148,-093.2013428,G5030,Block Group 3,27,041200,2021,0.5306325445580452,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a1,979853.0,6296.0,3,123,S,271230413013,271230413013,+45.0076964,-093.1890909,G5030,Block Group 3,27,041301,2021,0.6241405068000787,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a8,1442395.0,58465.0,3,123,S,271230415003,271230415003,+45.0308385,-093.1379405,G5030,Block Group 3,27,041500,2021,0.6507849089047087,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ae,781861.0,3300.0,3,123,S,271230422023,271230422023,+45.0069934,-093.0832960,G5030,Block Group 3,27,042202,2021,0.615258290917759,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b0,653448.0,92483.0,3,123,S,271230423023,271230423023,+44.9947189,-093.0424905,G5030,Block Group 3,27,042302,2021,0.6347386574817265,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ca,1805508.0,278066.0,3,123,S,271230367003,271230367003,+44.9152678,-093.1375047,G5030,Block Group 3,27,036700,2021,0.5735584207839904,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e7,1526951.0,274157.0,3,123,S,271230376013,271230376013,+44.9098587,-093.1962288,G5030,Block Group 3,27,037601,2021,0.5205744754609881,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f0,1120408.0,51744.0,3,123,S,271230406033,271230406033,+45.0752908,-093.0625710,G5030,Block Group 3,27,040603,2021,0.6375805103484047,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f2,1592737.0,18862.0,3,123,S,271230406043,271230406043,+45.0469030,-093.0643420,G5030,Block Group 3,27,040604,2021,0.4732288192815172,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f4,1121446.0,1303.0,3,123,S,271230407033,271230407033,+45.0722292,-093.1122711,G5030,Block Group 3,27,040703,2021,0.6342191032651345,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006fe,1541365.0,61750.0,3,123,S,271230411053,271230411053,+45.0879540,-093.2162324,G5030,Block Group 3,27,041105,2021,0.6382676886180503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000700,1422247.0,4438.0,3,123,S,271230419003,271230419003,+44.9957049,-093.1726609,G5030,Block Group 3,27,041900,2021,0.6021633428189113,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000703,997232.0,6425.0,3,123,S,271230417003,271230417003,+45.0052279,-093.1413941,G5030,Block Group 3,27,041700,2021,0.6482489777876197,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000704,990162.0,2632.0,3,123,S,271230418003,271230418003,+44.9999573,-093.1594576,G5030,Block Group 3,27,041800,2021,0.5301028411120274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000849,587369.0,1816.0,3,123,S,271230317023,271230317023,+44.9653756,-093.0385656,G5030,Block Group 3,27,031702,2021,0.5911102166834916,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d57,713370.0,287953.0,3,123,S,271230303003,271230303003,+44.9768454,-093.1430333,G5030,Block Group 3,27,030300,2021,0.5822320582396878,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d5c,978123.0,952.0,3,123,S,271230304003,271230304003,+44.9887570,-093.1223747,G5030,Block Group 3,27,030400,2021,0.582605561770636,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d5e,1177228.0,895.0,3,123,S,271230305003,271230305003,+44.9802639,-093.0973359,G5030,Block Group 3,27,030500,2021,0.405972115591654,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000333,1163384.0,35694.0,4,123,S,271230421014,271230421014,+45.0121087,-093.0997549,G5030,Block Group 4,27,042101,2021,0.5229514885688211,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000336,492042.0,607.0,4,123,S,271230317024,271230317024,+44.9752639,-093.0406969,G5030,Block Group 4,27,031702,2021,0.5068506500538026,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b,474233.0,25764.0,4,123,S,271230411074,271230411074,+45.0377238,-093.2046830,G5030,Block Group 4,27,041107,2021,0.5581894969309392,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000359,227089.0,1223.0,4,123,S,271230318024,271230318024,+44.9679390,-093.0170716,G5030,Block Group 4,27,031802,2021,0.5511936311525869,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000442,499844.0,32118.0,4,123,S,271230308004,271230308004,+44.9746801,-093.1206251,G5030,Block Group 4,27,030800,2021,0.5383182340648518,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000627,837020.0,9413.0,4,123,S,271230425014,271230425014,+44.9739877,-092.9927970,G5030,Block Group 4,27,042501,2021,0.616926814261818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000658,642791.0,5546.0,4,123,S,271230363004,271230363004,+44.9253263,-093.1834388,G5030,Block Group 4,27,036300,2021,0.5628589556159004,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066a,1667586.0,320.0,4,123,S,271230374034,271230374034,+44.9078655,-093.0090019,G5030,Block Group 4,27,037403,2021,0.7003436535696435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000698,2349125.0,160033.0,4,123,S,271230408034,271230408034,+45.0608894,-093.1791827,G5030,Block Group 4,27,040803,2021,0.650246016390081,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a5,736001.0,225256.0,4,123,S,271230414004,271230414004,+45.0327084,-093.1583350,G5030,Block Group 4,27,041400,2021,0.5965153755427027,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b1,1722372.0,298141.0,4,123,S,271230423024,271230423024,+44.9997504,-093.0515209,G5030,Block Group 4,27,042302,2021,0.6693338573094211,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006eb,2513423.0,712445.0,4,123,S,271230401004,271230401004,+45.1108514,-093.0332589,G5030,Block Group 4,27,040100,2021,0.6833547242337863,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f3,4230195.0,46000.0,4,123,S,271230406044,271230406044,+45.0579377,-093.0664539,G5030,Block Group 4,27,040604,2021,0.6502414601063847,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d4e,823686.0,5829.0,4,123,S,271230301004,271230301004,+44.9807874,-093.2003096,G5030,Block Group 4,27,030100,2021,0.506309921880561,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fc0,1650409.0,14853.0,4,123,S,271230424024,271230424024,+44.9956365,-093.0147123,G5030,Block Group 4,27,042402,2021,0.6146444530479744,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a,2872026.0,2433124.0,5,123,S,271230406045,271230406045,+45.0535073,-093.0896320,G5030,Block Group 5,27,040604,2021,0.6624832923672015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065c,981653.0,178287.0,5,123,S,271230371005,271230371005,+44.9339089,-093.0972005,G5030,Block Group 5,27,037100,2021,0.5420748773328284,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066b,2379408.0,12284.0,5,123,S,271230374035,271230374035,+44.9366343,-093.0150848,G5030,Block Group 5,27,037403,2021,0.7140616799972175,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000670,4973296.0,193051.0,5,123,S,271230401005,271230401005,+45.1094450,-093.0486423,G5030,Block Group 5,27,040100,2021,0.632080959981405,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,9.2408876E7,6378232.0,1,131,S,271310704001,271310704001,+44.2370704,-093.3372762,G5030,Block Group 1,27,070400,2021,0.601922960049479,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,1.1622733E7,14695.0,1,131,S,271310707001,271310707001,+44.3094184,-093.2504574,G5030,Block Group 1,27,070700,2021,0.7159455965863958,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,4.2999012E7,2770315.0,1,131,S,271310703001,271310703001,+44.3122175,-093.3521057,G5030,Block Group 1,27,070300,2021,0.6593770027510778,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,9.8271479E7,2312320.0,1,131,S,271310701001,271310701001,+44.4995296,-093.3411863,G5030,Block Group 1,27,070100,2021,0.7231614356555239,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,8.1333025E7,6975228.0,1,131,S,271310702001,271310702001,+44.4132897,-093.3391766,G5030,Block Group 1,27,070200,2021,0.6993178166317137,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002db,3942146.0,197560.0,1,131,S,271310709011,271310709011,+44.3204836,-093.2873110,G5030,Block Group 1,27,070901,2021,0.5218939348143863,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ccd,2384446.0,38310.0,1,131,S,271310705011,271310705011,+44.4632910,-093.1443895,G5030,Block Group 1,27,070501,2021,0.6613506654649915,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,9.1801327E7,4646365.0,2,131,S,271310702002,271310702002,+44.4061396,-093.4709133,G5030,Block Group 2,27,070200,2021,0.7153077290884929,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,2.760392E7,6788840.0,2,131,S,271310703002,271310703002,+44.3495130,-093.3678618,G5030,Block Group 2,27,070300,2021,0.6153017642722582,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,7.0393012E7,2277726.0,2,131,S,271310701002,271310701002,+44.5007439,-093.4796398,G5030,Block Group 2,27,070100,2021,0.7283043757186002,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044c,2219716.0,209879.0,2,131,S,271310709012,271310709012,+44.3111041,-093.2760089,G5030,Block Group 2,27,070901,2021,0.521019107070352,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b19,1663936.0,18413.0,2,131,S,271310707002,271310707002,+44.3224339,-093.2692870,G5030,Block Group 2,27,070700,2021,0.614302344522442,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,7.0265642E7,476990.0,3,131,S,271310704003,271310704003,+44.3391367,-093.2221958,G5030,Block Group 3,27,070400,2021,0.7448615247905648,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,9603452.0,77056.0,3,131,S,271310701003,271310701003,+44.4728230,-093.4215584,G5030,Block Group 3,27,070100,2021,0.6505479923985757,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e0,3949934.0,320958.0,3,131,S,271310709013,271310709013,+44.3068961,-093.3002294,G5030,Block Group 3,27,070901,2021,0.5873686268253582,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000465,8.3849012E7,1.2538552E7,3,131,S,271310703003,271310703003,+44.3197508,-093.4902958,G5030,Block Group 3,27,070300,2021,0.6768517564828046,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,7.5641566E7,58178.0,4,131,S,271310704004,271310704004,+44.2349299,-093.2151429,G5030,Block Group 4,27,070400,2021,0.7416902122002614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,9.472882E7,337994.0,4,131,S,271310702004,271310702004,+44.4105420,-093.2364080,G5030,Block Group 4,27,070200,2021,0.734754390738916,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,7.9662737E7,5590256.0,4,131,S,271310703004,271310703004,+44.2455781,-093.4698721,G5030,Block Group 4,27,070300,2021,0.7032293525487338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,1.0299176E7,38375.0,5,131,S,271310703005,271310703005,+44.2167000,-093.4300950,G5030,Block Group 5,27,070300,2021,0.6846911519852964,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b90,0.0,2.62162924E8,0,137,S,271379901000,271379901000,+46.8109462,-091.9179755,G5030,Block Group 0,27,990100,2021,No data,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043a,2.539439E8,4859749.0,1,137,S,271370127001,271370127001,+47.5107658,-092.7482672,G5030,Block Group 1,27,012700,2021,0.72547833701321,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000488,5067849.0,319869.0,1,137,S,271370133001,271370133001,+47.4751221,-092.5496764,G5030,Block Group 1,27,013300,2021,0.36332978212570394,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000498,1.4898141E7,139886.0,1,137,S,271370135001,271370135001,+47.5084850,-092.4518524,G5030,Block Group 1,27,013500,2021,0.6395599380951834,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049e,1.20688935E8,2464697.0,1,137,S,271370140001,271370140001,+47.5716151,-092.1083313,G5030,Block Group 1,27,014000,2021,0.6609297463533766,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a7,1.0596913E8,3661707.0,1,137,S,271370114001,271370114001,+47.4087311,-092.3780606,G5030,Block Group 1,27,011400,2021,0.6980422679986573,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000567,4.0032083E7,1442035.0,1,137,S,271370136001,271370136001,+47.5274931,-092.4067361,G5030,Block Group 1,27,013600,2021,0.6584889955513205,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000568,1.59541052E8,249261.0,1,137,S,271370139001,271370139001,+47.6812422,-092.1549384,G5030,Block Group 1,27,013900,2021,0.730498197114612,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076c,512152.0,1406.0,1,137,S,271370020001,271370020001,+46.7789909,-092.1173797,G5030,Block Group 1,27,002000,2021,0.6294523204027928,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076e,2425234.0,1.6390882E7,1,137,S,271370022001,271370022001,+46.7429316,-092.0645557,G5030,Block Group 1,27,002200,2021,0.40657832564466123,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b1,2995603.0,2859739.0,1,137,S,271370156001,271370156001,+46.7600428,-092.1027503,G5030,Block Group 1,27,015600,2021,0.27150436722883275,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b50,1.814585688E9,3.88224039E8,1,137,S,271370155001,271370155001,+48.3387428,-092.8560228,G5030,Block Group 1,27,015500,2021,0.657093233379511,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b6c,1955050.0,2589.0,1,137,S,271370037001,271370037001,+46.6814562,-092.2224822,G5030,Block Group 1,27,003700,2021,0.6274086542619003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b6e,3.85027743E8,4493568.0,1,137,S,271370112001,271370112001,+46.9531666,-092.6979890,G5030,Block Group 1,27,011200,2021,0.7523165622761764,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b70,3.8609389E7,550910.0,1,137,S,271370132001,271370132001,+47.5280181,-092.5175807,G5030,Block Group 1,27,013200,2021,0.635393527243779,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b78,6.122975E7,1082044.0,1,137,S,271370134001,271370134001,+47.4244645,-092.6438996,G5030,Block Group 1,27,013400,2021,0.7105704340193753,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b80,1.58230859E8,2.8173097E7,1,137,S,271370154001,271370154001,+47.8402914,-091.8607069,G5030,Block Group 1,27,015400,2021,0.6489319504429807,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b83,2.728057E8,2088593.0,1,137,S,271370141001,271370141001,+47.6431046,-091.9283361,G5030,Block Group 1,27,014100,2021,0.6958634051246825,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b8c,1.24573616E8,8329990.0,1,137,S,271370121001,271370121001,+47.4737460,-092.9995955,G5030,Block Group 1,27,012100,2021,0.5685627216475317,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b8d,9.081081E7,4798999.0,1,137,S,271370152001,271370152001,+47.6230791,-092.6130859,G5030,Block Group 1,27,015200,2021,0.5949735354229256,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b93,2.73426801E8,5883852.0,1,137,S,271370111001,271370111001,+46.9491779,-092.4427347,G5030,Block Group 1,27,011100,2021,0.7646730707156654,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b97,3502859.0,1421222.0,1,137,S,271370153001,271370153001,+47.9105734,-091.8513795,G5030,Block Group 1,27,015300,2021,0.4827285159568809,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bd5,4.41157726E8,1.8870253E7,1,137,S,271370106001,271370106001,+47.0772265,-091.9548224,G5030,Block Group 1,27,010600,2021,0.7473016859794045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bea,5.33957632E8,5975792.0,1,137,S,271370113001,271370113001,+47.1417862,-092.8924362,G5030,Block Group 1,27,011300,2021,0.6845533848512774,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bec,2645040.0,22511.0,1,137,S,271370005001,271370005001,+46.8338852,-092.0876163,G5030,Block Group 1,27,000500,2021,0.7293466792559454,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bee,1.05455367E8,9253493.0,1,137,S,271370105001,271370105001,+46.9799732,-091.8814648,G5030,Block Group 1,27,010500,2021,0.7702495386131833,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cdd,984569.0,978059.0,1,137,S,271370011001,271370011001,+46.8055147,-092.0626887,G5030,Block Group 1,27,001100,2021,0.5065052630751934,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e8f,374694.0,798870.0,1,137,S,271370017001,271370017001,+46.7979667,-092.0781258,G5030,Block Group 1,27,001700,2021,0.32146514283868866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fa5,651754.0,2141817.0,1,137,S,271370002001,271370002001,+46.8349706,-092.0156675,G5030,Block Group 1,27,000200,2021,0.5074180137249352,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001002,2349645.0,690514.0,1,137,S,271370007001,271370007001,+46.8250420,-092.0522824,G5030,Block Group 1,27,000700,2021,0.6593394109175796,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000425,4785914.0,5235005.0,2,137,S,271370038002,271370038002,+46.6733167,-092.2111889,G5030,Block Group 2,27,003800,2021,0.3927754866216234,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000489,4011620.0,26403.0,2,137,S,271370133002,271370133002,+47.4679214,-092.5134267,G5030,Block Group 2,27,013300,2021,0.6620315176347122,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049f,2.04504268E8,1000957.0,2,137,S,271370152002,271370152002,+47.6027221,-092.4140481,G5030,Block Group 2,27,015200,2021,0.7176912336042655,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054e,6158049.0,174084.0,2,137,S,271370127002,271370127002,+47.4985791,-092.7811727,G5030,Block Group 2,27,012700,2021,0.6434472688068975,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000566,4.7844024E7,2545757.0,2,137,S,271370134002,271370134002,+47.4225379,-092.5497916,G5030,Block Group 2,27,013400,2021,0.693580018991113,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056a,4.08018085E8,6.9246673E7,2,137,S,271370154002,271370154002,+47.8093021,-091.9885136,G5030,Block Group 2,27,015400,2021,0.6756651743679848,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000574,1315809.0,646230.0,2,137,S,271370034002,271370034002,+46.7210610,-092.1765140,G5030,Block Group 2,27,003400,2021,0.4809115878031907,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076b,1214280.0,704320.0,2,137,S,271370019002,271370019002,+46.7813122,-092.0990310,G5030,Block Group 2,27,001900,2021,0.24662358611593008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076d,610476.0,36464.0,2,137,S,271370020002,271370020002,+46.7774179,-092.1105579,G5030,Block Group 2,27,002000,2021,0.4486042474452405,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000877,3.8377915E7,2704682.0,2,137,S,271370104002,271370104002,+46.9089005,-092.1322246,G5030,Block Group 2,27,010400,2021,0.7390397525211306,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ab5,1094278.0,450989.0,2,137,S,271370036002,271370036002,+46.7088618,-092.2015224,G5030,Block Group 2,27,003600,2021,0.5428479703072198,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b61,4.9467542E7,3470048.0,2,137,S,271370111002,271370111002,+46.9062029,-092.3318315,G5030,Block Group 2,27,011100,2021,0.7287903397491508,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b69,7.051734E7,9210931.0,2,137,S,271370106002,271370106002,+47.0048874,-092.0923820,G5030,Block Group 2,27,010600,2021,0.6837649477928054,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b73,4.5928775E7,5482543.0,2,137,S,271370136002,271370136002,+47.4857380,-092.3591749,G5030,Block Group 2,27,013600,2021,0.6655526628406379,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b75,4.4145928E8,6193192.0,2,137,S,271370151002,271370151002,+47.7034747,-092.8674465,G5030,Block Group 2,27,015100,2021,0.7466642620341477,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b76,1.85364214E8,6703957.0,2,137,S,271370139002,271370139002,+47.5915810,-092.2206762,G5030,Block Group 2,27,013900,2021,0.7046092754713557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b8e,1.944990101E9,3.2223727E8,2,137,S,271370155002,271370155002,+48.1228170,-092.2042291,G5030,Block Group 2,27,015500,2021,0.6683478480308651,"{""type"":""MultiPoint"",""coordinates"":[]}"
